type,defName,fileName,lineno,MLOC,PAR,DOC,RMLOC
DEF,PlaybookInclude.load,D:\ansible\playbook\playbook_include.py,46,2,2,0,2
DEF,PlaybookInclude.load_data,D:\ansible\playbook\playbook_include.py,49,36,2,0,74
DEF,PlaybookInclude.preprocess_data,D:\ansible\playbook\playbook_include.py,124,15,2,0,29
DEF,PlaybookInclude._preprocess_import,D:\ansible\playbook\playbook_include.py,154,8,5,0,16
DEF,PlayContext.__init__,D:\ansible\playbook\play_context.py,116,13,1,0,29
DEF,PlayContext.set_attributes_from_plugin,D:\ansible\playbook\play_context.py,146,6,2,0,10
DEF,PlayContext.set_attributes_from_play,D:\ansible\playbook\play_context.py,157,1,2,0,2
DEF,PlayContext.set_attributes_from_cli,D:\ansible\playbook\play_context.py,160,5,1,0,16
DEF,PlayContext.set_task_and_variable_override,D:\ansible\playbook\play_context.py,177,70,4,0,133
DEF,PlayContext.set_become_plugin,D:\ansible\playbook\play_context.py,311,1,2,0,2
DEF,PlayContext.update_vars,D:\ansible\playbook\play_context.py,314,10,2,0,17
DEF,IncludeRole.__init__,D:\ansible\playbook\role_include.py,54,4,1,0,8
DEF,IncludeRole.get_name,D:\ansible\playbook\role_include.py,63,1,1,0,3
DEF,IncludeRole.get_block_list,D:\ansible\playbook\role_include.py,67,27,1,0,50
DEF,IncludeRole.load,D:\ansible\playbook\role_include.py,119,23,1,0,37
DEF,IncludeRole.copy,D:\ansible\playbook\role_include.py,157,7,1,0,10
DEF,IncludeRole.get_include_params,D:\ansible\playbook\role_include.py,168,6,1,0,7
DEF,_flatten_tags,D:\ansible\playbook\taggable.py,27,7,1,0,8
DEF,Taggable._load_tags,D:\ansible\playbook\taggable.py,42,5,3,0,7
DEF,Taggable.evaluate_tags,D:\ansible\playbook\taggable.py,50,29,4,0,41
DEF,Task.__init__,D:\ansible\playbook\task.py,86,8,1,0,14
DEF,Task.get_name,D:\ansible\playbook\task.py,101,9,1,0,15
DEF,Task._merge_kv,D:\ansible\playbook\task.py,117,12,2,0,13
DEF,Task.load,D:\ansible\playbook\task.py,132,3,1,0,3
DEF,Task.__repr__,D:\ansible\playbook\task.py,136,3,1,0,6
DEF,Task._preprocess_with_loop,D:\ansible\playbook\task.py,143,7,5,0,10
DEF,Task.preprocess_data,D:\ansible\playbook\task.py,156,48,2,0,94
DEF,Task._load_loop_control,D:\ansible\playbook\task.py,251,5,3,0,9
DEF,Task._validate_attributes,D:\ansible\playbook\task.py,261,5,2,0,6
DEF,Task._validate_changed_when,D:\ansible\playbook\task.py,268,2,4,0,3
DEF,Task._validate_failed_when,D:\ansible\playbook\task.py,272,2,4,0,3
DEF,Task.post_validate,D:\ansible\playbook\task.py,276,5,2,0,13
DEF,Task._post_validate_loop,D:\ansible\playbook\task.py,290,1,4,0,6
DEF,Task._post_validate_environment,D:\ansible\playbook\task.py,297,18,4,0,40
DEF,Task._parse_env_kv,D:\ansible\playbook\task.py,305,7,2,0,9
DEF,Task._post_validate_changed_when,D:\ansible\playbook\task.py,338,1,4,0,6
DEF,Task._post_validate_failed_when,D:\ansible\playbook\task.py,345,1,4,0,6
DEF,Task._post_validate_until,D:\ansible\playbook\task.py,352,1,4,0,6
DEF,Task.get_vars,D:\ansible\playbook\task.py,359,9,1,0,13
DEF,Task.get_include_params,D:\ansible\playbook\task.py,373,6,1,0,7
DEF,Task.copy,D:\ansible\playbook\task.py,381,11,1,0,16
DEF,Task.serialize,D:\ansible\playbook\task.py,398,10,1,0,15
DEF,Task.deserialize,D:\ansible\playbook\task.py,414,23,2,0,30
DEF,Task.set_loader,D:\ansible\playbook\task.py,445,3,2,0,11
DEF,Task._get_parent_attribute,D:\ansible\playbook\task.py,457,21,2,0,39
DEF,Task.all_parents_static,D:\ansible\playbook\task.py,497,3,1,0,4
DEF,Task.get_first_parent_include,D:\ansible\playbook\task.py,502,6,1,0,7
DEF,Task.get_play,D:\ansible\playbook\task.py,510,4,1,0,5
DEF,TaskInclude.__init__,D:\ansible\playbook\task_include.py,46,1,1,0,3
DEF,TaskInclude.load,D:\ansible\playbook\task_include.py,51,6,1,0,8
DEF,TaskInclude.check_options,D:\ansible\playbook\task_include.py,60,14,3,0,26
DEF,TaskInclude.preprocess_data,D:\ansible\playbook\task_include.py,87,8,2,0,13
DEF,TaskInclude.copy,D:\ansible\playbook\task_include.py,101,3,1,0,4
DEF,TaskInclude.build_parent_block,D:\ansible\playbook\task_include.py,106,12,1,0,20
DEF,Playbook.__init__,D:\ansible\playbook\__init__.py,39,4,2,0,7
DEF,Playbook.load,D:\ansible\playbook\__init__.py,48,4,1,0,4
DEF,Playbook._load_playbook_data,D:\ansible\playbook\__init__.py,53,37,3,0,57
DEF,Playbook.get_loader,D:\ansible\playbook\__init__.py,111,1,1,0,2
DEF,Playbook.get_plays,D:\ansible\playbook\__init__.py,114,1,1,0,2
DEF,RoleDefinition.__init__,D:\ansible\playbook\role\definition.py,46,8,1,0,13
DEF,RoleDefinition.load,D:\ansible\playbook\role\definition.py,64,2,1,0,2
DEF,RoleDefinition.preprocess_data,D:\ansible\playbook\role\definition.py,67,19,2,0,44
DEF,RoleDefinition._load_role_name,D:\ansible\playbook\role\definition.py,112,10,2,0,22
DEF,RoleDefinition._load_role_path,D:\ansible\playbook\role\definition.py,135,29,2,0,67
DEF,RoleDefinition._split_role_params,D:\ansible\playbook\role\definition.py,203,8,2,0,25
DEF,RoleDefinition.get_role_params,D:\ansible\playbook\role\definition.py,229,1,1,0,2
DEF,RoleDefinition.get_role_path,D:\ansible\playbook\role\definition.py,232,1,1,0,2
DEF,RoleDefinition.get_name,D:\ansible\playbook\role\definition.py,235,3,1,0,4
DEF,RoleInclude.__init__,D:\ansible\playbook\role\include.py,38,0,1,0,3
DEF,RoleInclude.load,D:\ansible\playbook\role\include.py,43,7,2,0,10
DEF,RoleMetadata.__init__,D:\ansible\playbook\role\metadata.py,45,2,1,0,3
DEF,RoleMetadata.load,D:\ansible\playbook\role\metadata.py,50,5,2,0,10
DEF,RoleMetadata._load_dependencies,D:\ansible\playbook\role\metadata.py,61,32,3,0,49
DEF,RoleMetadata.serialize,D:\ansible\playbook\role\metadata.py,111,3,1,0,5
DEF,RoleMetadata.deserialize,D:\ansible\playbook\role\metadata.py,117,1,2,0,3
DEF,RoleRequirement.__init__,D:\ansible\playbook\role\requirement.py,46,1,1,0,2
DEF,RoleRequirement.repo_url_to_role_name,D:\ansible\playbook\role\requirement.py,50,11,1,0,14
DEF,RoleRequirement.role_yaml_parse,D:\ansible\playbook\role\requirement.py,66,40,1,0,56
DEF,RoleRequirement.scm_archive_role,D:\ansible\playbook\role\requirement.py,124,2,1,0,3
DEF,hash_params,D:\ansible\playbook\role\__init__.py,51,20,1,0,46
DEF,Role.__init__,D:\ansible\playbook\role\__init__.py,101,31,1,0,43
DEF,Role.__repr__,D:\ansible\playbook\role\__init__.py,145,1,1,0,2
DEF,Role.get_name,D:\ansible\playbook\role\__init__.py,148,3,1,0,4
DEF,Role.get_role_path,D:\ansible\playbook\role\__init__.py,153,1,1,0,3
DEF,Role._get_hash_dict,D:\ansible\playbook\role\__init__.py,157,13,1,0,16
DEF,Role.__eq__,D:\ansible\playbook\role\__init__.py,174,3,2,0,5
DEF,Role.load,D:\ansible\playbook\role\__init__.py,181,15,2,0,25
DEF,Role._load_role_data,D:\ansible\playbook\role\__init__.py,207,55,2,0,82
DEF,Role._get_role_argspecs,D:\ansible\playbook\role\__init__.py,290,10,1,0,27
DEF,Role._prepend_validation_task,D:\ansible\playbook\role\__init__.py,318,9,3,0,28
DEF,Role._create_validation_task,D:\ansible\playbook\role\__init__.py,347,15,3,0,30
DEF,Role._load_role_yaml,D:\ansible\playbook\role\__init__.py,378,25,2,0,53
DEF,Role._load_dependencies,D:\ansible\playbook\role\__init__.py,432,5,1,0,12
DEF,Role.add_parent,D:\ansible\playbook\role\__init__.py,447,4,2,0,7
DEF,Role.get_parents,D:\ansible\playbook\role\__init__.py,455,1,1,0,2
DEF,Role.get_dep_chain,D:\ansible\playbook\role\__init__.py,458,5,1,0,6
DEF,Role.get_default_vars,D:\ansible\playbook\role\__init__.py,465,9,1,0,11
DEF,Role.get_inherited_vars,D:\ansible\playbook\role\__init__.py,477,8,1,0,11
DEF,Role.get_role_params,D:\ansible\playbook\role\__init__.py,489,7,1,0,9
DEF,Role.get_vars,D:\ansible\playbook\role\__init__.py,499,14,1,0,32
DEF,Role.get_direct_dependencies,D:\ansible\playbook\role\__init__.py,532,1,1,0,2
DEF,Role.get_all_dependencies,D:\ansible\playbook\role\__init__.py,535,7,1,0,14
DEF,Role.get_task_blocks,D:\ansible\playbook\role\__init__.py,550,1,1,0,2
DEF,Role.get_handler_blocks,D:\ansible\playbook\role\__init__.py,553,15,2,0,27
DEF,Role.has_run,D:\ansible\playbook\role\__init__.py,581,1,2,0,7
DEF,Role.compile,D:\ansible\playbook\role\__init__.py,589,30,2,0,49
DEF,Role.serialize,D:\ansible\playbook\role\__init__.py,639,19,1,0,25
DEF,Role.deserialize,D:\ansible\playbook\role\__init__.py,665,27,2,0,32
DEF,Role.set_loader,D:\ansible\playbook\role\__init__.py,698,5,2,0,6
DEF,get_composite_name,D:\ansible\plugins\list.py,28,11,4,0,15
DEF,_list_plugins_from_paths,D:\ansible\plugins\list.py,45,42,3,0,65
DEF,_list_j2_plugins_from_file,D:\ansible\plugins\list.py,112,3,4,0,5
DEF,list_collection_plugins,D:\ansible\plugins\list.py,119,26,2,0,52
DEF,list_plugins,D:\ansible\plugins\list.py,173,19,1,0,28
DEF,list_plugin_names,D:\ansible\plugins\list.py,204,1,1,0,2
DEF,list_plugin_files,D:\ansible\plugins\list.py,208,2,1,0,3
DEF,list_plugin_classes,D:\ansible\plugins\list.py,213,2,1,0,3
DEF,get_all_plugin_loaders,D:\ansible\plugins\loader.py,55,1,1,0,2
DEF,add_all_plugin_dirs,D:\ansible\plugins\loader.py,59,8,1,0,11
DEF,get_shell_plugin,D:\ansible\plugins\loader.py,72,21,0,0,31
DEF,add_dirs_to_loader,D:\ansible\plugins\loader.py,105,3,2,0,5
DEF,PluginPathContext.__init__,D:\ansible\plugins\loader.py,113,2,3,0,3
DEF,PluginLoadContext.__init__,D:\ansible\plugins\loader.py,119,17,1,0,18
DEF,PluginLoadContext.resolved_fqcn,D:\ansible\plugins\loader.py,139,11,1,0,13
DEF,PluginLoadContext.record_deprecation,D:\ansible\plugins\loader.py,153,16,4,0,23
DEF,PluginLoadContext.resolve,D:\ansible\plugins\loader.py,177,8,6,0,9
DEF,PluginLoadContext.redirect,D:\ansible\plugins\loader.py,187,4,2,0,5
DEF,PluginLoadContext.nope,D:\ansible\plugins\loader.py,193,4,2,0,5
DEF,PluginLoader.__init__,D:\ansible\plugins\loader.py,208,23,5,0,35
DEF,PluginLoader.type,D:\ansible\plugins\loader.py,245,2,1,0,2
DEF,PluginLoader.__repr__,D:\ansible\plugins\loader.py,248,1,1,0,2
DEF,PluginLoader._clear_caches,D:\ansible\plugins\loader.py,251,10,1,0,16
DEF,PluginLoader.__setstate__,D:\ansible\plugins\loader.py,268,11,2,0,18
DEF,PluginLoader.__getstate__,D:\ansible\plugins\loader.py,287,11,1,0,17
DEF,PluginLoader.format_paths,D:\ansible\plugins\loader.py,305,5,2,0,9
DEF,PluginLoader.print_paths,D:\ansible\plugins\loader.py,315,1,1,0,2
DEF,PluginLoader._all_directories,D:\ansible\plugins\loader.py,318,7,2,0,8
DEF,PluginLoader._get_package_paths,D:\ansible\plugins\loader.py,327,11,1,0,14
DEF,PluginLoader._get_paths_with_context,D:\ansible\plugins\loader.py,342,19,1,0,52
DEF,PluginLoader._get_paths,D:\ansible\plugins\loader.py,395,2,1,0,5
DEF,PluginLoader._load_config_defs,D:\ansible\plugins\loader.py,401,9,4,0,22
DEF,PluginLoader.add_directory,D:\ansible\plugins\loader.py,424,8,2,0,13
DEF,PluginLoader._query_collection_routing_meta,D:\ansible\plugins\loader.py,438,17,3,0,30
DEF,PluginLoader._find_fq_plugin,D:\ansible\plugins\loader.py,469,60,4,0,108
DEF,PluginLoader.find_plugin,D:\ansible\plugins\loader.py,578,4,2,0,7
DEF,PluginLoader.find_plugin_with_context,D:\ansible\plugins\loader.py,586,14,2,0,28
DEF,PluginLoader._resolve_plugin_step,D:\ansible\plugins\loader.py,616,39,2,0,72
DEF,PluginLoader._find_plugin_legacy,D:\ansible\plugins\loader.py,689,71,3,0,106
DEF,PluginLoader.has_plugin,D:\ansible\plugins\loader.py,796,6,2,0,10
DEF,PluginLoader._load_module_source,D:\ansible\plugins\loader.py,809,16,3,0,30
DEF,PluginLoader._update_object,D:\ansible\plugins\loader.py,840,11,4,0,18
DEF,PluginLoader.get,D:\ansible\plugins\loader.py,859,1,4,0,2
DEF,PluginLoader.get_with_context,D:\ansible\plugins\loader.py,862,49,4,0,77
DEF,PluginLoader._display_plugin_load,D:\ansible\plugins\loader.py,940,7,5,0,12
DEF,PluginLoader.all,D:\ansible\plugins\loader.py,953,80,3,0,153
DEF,Jinja2Loader.__init__,D:\ansible\plugins\loader.py,1116,2,6,0,4
DEF,Jinja2Loader._clear_caches,D:\ansible\plugins\loader.py,1121,1,1,0,3
DEF,Jinja2Loader.find_plugin,D:\ansible\plugins\loader.py,1125,1,2,0,2
DEF,Jinja2Loader.method_map_name,D:\ansible\plugins\loader.py,1129,2,1,0,2
DEF,Jinja2Loader.get_contained_plugins,D:\ansible\plugins\loader.py,1132,27,4,0,35
DEF,Jinja2Loader.get_with_context,D:\ansible\plugins\loader.py,1170,88,4,0,134
DEF,Jinja2Loader.all,D:\ansible\plugins\loader.py,1305,8,3,0,14
DEF,Jinja2Loader._ensure_non_collection_wrappers,D:\ansible\plugins\loader.py,1320,32,3,0,46
DEF,get_fqcr_and_name,D:\ansible\plugins\loader.py,1368,6,1,0,9
DEF,_load_plugin_filter,D:\ansible\plugins\loader.py,1379,39,1,0,54
DEF,_on_collection_load_handler,D:\ansible\plugins\loader.py,1436,13,2,0,17
DEF,_does_collection_support_ansible_version,D:\ansible\plugins\loader.py,1455,8,2,0,14
DEF,_configure_collection_loader,D:\ansible\plugins\loader.py,1471,9,0,0,15
DEF,init_plugin_loader,D:\ansible\plugins\loader.py,1488,2,0,0,12
DEF,get_plugin_class,D:\ansible\plugins\__init__.py,44,3,1,0,5
DEF,AnsiblePlugin.__init__,D:\ansible\plugins\__init__.py,59,2,1,0,3
DEF,AnsiblePlugin.matches_name,D:\ansible\plugins\__init__.py,63,8,2,0,9
DEF,AnsiblePlugin.get_option_and_origin,D:\ansible\plugins\__init__.py,73,5,2,0,6
DEF,AnsiblePlugin.get_option,D:\ansible\plugins\__init__.py,80,4,2,0,6
DEF,AnsiblePlugin.get_options,D:\ansible\plugins\__init__.py,87,4,1,0,5
DEF,AnsiblePlugin.set_option,D:\ansible\plugins\__init__.py,93,1,3,0,2
DEF,AnsiblePlugin.set_options,D:\ansible\plugins\__init__.py,96,3,1,0,15
DEF,AnsiblePlugin.has_option,D:\ansible\plugins\__init__.py,112,3,2,0,4
DEF,AnsiblePlugin.plugin_type,D:\ansible\plugins\__init__.py,118,2,1,0,2
DEF,AnsiblePlugin.option_definitions,D:\ansible\plugins\__init__.py,122,4,1,0,4
DEF,AnsiblePlugin._check_required,D:\ansible\plugins\__init__.py,127,1,1,0,3
DEF,AnsibleJinja2Plugin.__init__,D:\ansible\plugins\__init__.py,134,1,2,0,4
DEF,AnsibleJinja2Plugin.plugin_type,D:\ansible\plugins\__init__.py,140,2,1,0,2
DEF,AnsibleJinja2Plugin._no_options,D:\ansible\plugins\__init__.py,143,1,3,0,2
DEF,AnsibleJinja2Plugin.j2_function,D:\ansible\plugins\__init__.py,149,2,1,0,2
DEF,ActionModule.run,D:\ansible\plugins\action\add_host.py,41,37,1,0,55
DEF,ActionModule._assemble_from_fragments,D:\ansible\plugins\action\assemble.py,39,27,2,0,42
DEF,ActionModule.run,D:\ansible\plugins\action\assemble.py,82,54,1,0,84
DEF,ActionModule.run,D:\ansible\plugins\action\assert.py,33,43,1,0,62
DEF,ActionModule._get_async_dir,D:\ansible\plugins\action\async_status.py,12,2,1,0,6
DEF,ActionModule.run,D:\ansible\plugins\action\async_status.py,19,20,1,0,33
DEF,ActionModule.run,D:\ansible\plugins\action\command.py,12,8,1,0,15
DEF,_create_remote_file_args,D:\ansible\plugins\action\copy.py,43,1,1,0,3
DEF,_create_remote_copy_args,D:\ansible\plugins\action\copy.py,48,1,1,0,3
DEF,_walk_dirs,D:\ansible\plugins\action\copy.py,53,23,1,2,147
DEF,_recurse,D:\ansible\plugins\action\copy.py,86,33,3,0,80
DEF,ActionModule._ensure_invocation,D:\ansible\plugins\action\copy.py,206,11,2,0,22
DEF,ActionModule._copy_file,D:\ansible\plugins\action\copy.py,229,88,8,0,161
DEF,ActionModule._create_content_tempfile,D:\ansible\plugins\action\copy.py,391,10,2,0,13
DEF,ActionModule._remove_tempfile_if_content_defined,D:\ansible\plugins\action\copy.py,405,2,3,0,3
DEF,ActionModule.run,D:\ansible\plugins\action\copy.py,409,116,1,0,194
DEF,ActionModule.run,D:\ansible\plugins\action\debug.py,33,33,1,0,53
DEF,ActionModule.run,D:\ansible\plugins\action\dnf.py,18,44,1,0,66
DEF,ActionModule.run,D:\ansible\plugins\action\fail.py,30,10,1,0,14
DEF,ActionModule.run,D:\ansible\plugins\action\fetch.py,35,118,1,0,178
DEF,ActionModule._get_module_args,D:\ansible\plugins\action\gather_facts.py,21,24,4,0,41
DEF,ActionModule._combine_task_result,D:\ansible\plugins\action\gather_facts.py,63,6,5,0,9
DEF,ActionModule.run,D:\ansible\plugins\action\gather_facts.py,73,67,2,0,103
DEF,ActionModule.run,D:\ansible\plugins\action\group_by.py,31,16,1,0,21
DEF,ActionModule._set_dir_defaults,D:\ansible\plugins\action\include_vars.py,28,13,1,0,20
DEF,ActionModule._set_args,D:\ansible\plugins\action\include_vars.py,49,17,1,0,23
DEF,ActionModule.run,D:\ansible\plugins\action\include_vars.py,73,60,1,0,81
DEF,ActionModule._set_root_dir,D:\ansible\plugins\action\include_vars.py,155,14,1,0,21
DEF,ActionModule._log_walk,D:\ansible\plugins\action\include_vars.py,177,0,2,0,2
DEF,ActionModule._traverse_dir_depth,D:\ansible\plugins\action\include_vars.py,180,8,1,0,14
DEF,ActionModule._ignore_file,D:\ansible\plugins\action\include_vars.py,195,8,2,0,16
DEF,ActionModule._is_valid_file_ext,D:\ansible\plugins\action\include_vars.py,212,2,2,0,9
DEF,ActionModule._load_files,D:\ansible\plugins\action\include_vars.py,222,18,2,0,30
DEF,ActionModule._load_files_in_dir,D:\ansible\plugins\action\include_vars.py,253,24,3,0,38
DEF,ActionModule.run,D:\ansible\plugins\action\normal.py,29,9,1,0,21
DEF,ActionModule.run,D:\ansible\plugins\action\package.py,35,45,1,0,77
DEF,ActionModule.run,D:\ansible\plugins\action\pause.py,35,75,1,0,113
DEF,ActionModule.run,D:\ansible\plugins\action\raw.py,25,16,1,0,25
DEF,ActionModule.__init__,D:\ansible\plugins\action\reboot.py,85,0,3,0,2
DEF,ActionModule.pre_reboot_delay,D:\ansible\plugins\action\reboot.py,89,2,1,0,2
DEF,ActionModule.post_reboot_delay,D:\ansible\plugins\action\reboot.py,93,2,1,0,2
DEF,ActionModule._check_delay,D:\ansible\plugins\action\reboot.py,96,4,3,0,6
DEF,ActionModule._get_value_from_facts,D:\ansible\plugins\action\reboot.py,103,9,4,0,11
DEF,ActionModule.get_shutdown_command_args,D:\ansible\plugins\action\reboot.py,115,14,2,0,20
DEF,ActionModule.get_distribution,D:\ansible\plugins\action\reboot.py,136,18,2,0,20
DEF,ActionModule.get_shutdown_command,D:\ansible\plugins\action\reboot.py,157,32,3,0,44
DEF,ActionModule.deprecated_args,D:\ansible\plugins\action\reboot.py,202,6,1,0,7
DEF,ActionModule.get_system_boot_time,D:\ansible\plugins\action\reboot.py,210,19,2,0,23
DEF,ActionModule.check_boot_time,D:\ansible\plugins\action\reboot.py,234,17,3,0,27
DEF,ActionModule.run_test_command,D:\ansible\plugins\action\reboot.py,262,17,3,0,22
DEF,ActionModule.do_until_success_or_timeout,D:\ansible\plugins\action\reboot.py,285,38,5,0,45
DEF,ActionModule.perform_reboot,D:\ansible\plugins\action\reboot.py,331,22,3,0,28
DEF,ActionModule.validate_reboot,D:\ansible\plugins\action\reboot.py,360,45,2,0,60
DEF,ActionModule.run,D:\ansible\plugins\action\reboot.py,421,43,1,0,65
DEF,ActionModule.run,D:\ansible\plugins\action\script.py,37,73,1,0,138
DEF,ActionModule.run,D:\ansible\plugins\action\service.py,37,44,1,0,66
DEF,ActionModule.run,D:\ansible\plugins\action\set_fact.py,34,21,1,0,35
DEF,ActionModule.run,D:\ansible\plugins\action\set_stats.py,32,30,1,0,45
DEF,ActionModule.run,D:\ansible\plugins\action\shell.py,12,13,1,0,21
DEF,ActionModule.run,D:\ansible\plugins\action\template.py,36,113,1,0,165
DEF,ActionModule.run,D:\ansible\plugins\action\unarchive.py,32,48,1,0,79
DEF,ActionModule.run,D:\ansible\plugins\action\uri.py,21,53,1,0,72
DEF,ActionModule.get_args_from_task_vars,D:\ansible\plugins\action\validate_argument_spec.py,18,6,3,0,18
DEF,ActionModule.run,D:\ansible\plugins\action\validate_argument_spec.py,37,25,1,0,56
DEF,ActionModule.do_until_success_or_timeout,D:\ansible\plugins\action\wait_for_connection.py,44,14,5,0,17
DEF,ActionModule.run,D:\ansible\plugins\action\wait_for_connection.py,62,26,1,2,58
DEF,ActionModule.ping_module_test,D:\ansible\plugins\action\wait_for_connection.py,78,10,1,0,17
DEF,_validate_utf8_json,D:\ansible\plugins\action\__init__.py,40,8,1,0,10
DEF,ActionBase.__init__,D:\ansible\plugins\action\__init__.py,71,13,7,0,18
DEF,ActionBase.run,D:\ansible\plugins\action\__init__.py,91,17,1,0,42
DEF,ActionBase.validate_argument_spec,D:\ansible\plugins\action\__init__.py,134,20,1,0,49
DEF,ActionBase.cleanup,D:\ansible\plugins\action\__init__.py,184,2,1,0,11
DEF,ActionBase.get_plugin_option,D:\ansible\plugins\action\__init__.py,196,4,3,0,8
DEF,ActionBase.get_become_option,D:\ansible\plugins\action\__init__.py,205,1,2,0,2
DEF,ActionBase.get_connection_option,D:\ansible\plugins\action\__init__.py,208,1,2,0,2
DEF,ActionBase.get_shell_option,D:\ansible\plugins\action\__init__.py,211,1,2,0,2
DEF,ActionBase._remote_file_exists,D:\ansible\plugins\action\__init__.py,214,5,2,0,6
DEF,ActionBase._configure_module,D:\ansible\plugins\action\__init__.py,221,65,4,0,110
DEF,ActionBase._compute_environment_string,D:\ansible\plugins\action\__init__.py,332,18,1,0,32
DEF,ActionBase._early_needs_tmp_path,D:\ansible\plugins\action\__init__.py,365,1,1,0,6
DEF,ActionBase._is_pipelining_enabled,D:\ansible\plugins\action\__init__.py,372,14,2,0,29
DEF,ActionBase._get_admin_users,D:\ansible\plugins\action\__init__.py,402,1,1,0,7
DEF,ActionBase._get_remote_addr,D:\ansible\plugins\action\__init__.py,410,9,2,0,13
DEF,ActionBase._get_remote_user,D:\ansible\plugins\action\__init__.py,424,8,1,0,14
DEF,ActionBase._is_become_unprivileged,D:\ansible\plugins\action\__init__.py,439,6,1,0,16
DEF,ActionBase._make_tmp_path,D:\ansible\plugins\action\__init__.py,456,33,1,0,62
DEF,ActionBase._should_remove_tmp_path,D:\ansible\plugins\action\__init__.py,519,1,2,0,3
DEF,ActionBase._remove_tmp_path,D:\ansible\plugins\action\__init__.py,523,9,2,0,17
DEF,ActionBase._transfer_file,D:\ansible\plugins\action\__init__.py,541,2,3,0,17
DEF,ActionBase._transfer_data,D:\ansible\plugins\action\__init__.py,559,15,3,0,25
DEF,ActionBase._fixup_perms2,D:\ansible\plugins\action\__init__.py,585,82,2,0,218
DEF,ActionBase._remote_chmod,D:\ansible\plugins\action\__init__.py,804,3,3,0,7
DEF,ActionBase._remote_chown,D:\ansible\plugins\action\__init__.py,812,3,3,0,7
DEF,ActionBase._remote_chgrp,D:\ansible\plugins\action\__init__.py,820,3,3,0,7
DEF,ActionBase._remote_set_user_facl,D:\ansible\plugins\action\__init__.py,828,3,4,0,7
DEF,ActionBase._execute_remote_stat,D:\ansible\plugins\action\__init__.py,836,25,4,0,41
