class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
mailpile.urlmap.UrlRedirect,1,1,0,1,0,1,0,0,0,0,0
mailpile.urlmap.UrlRedirectEdit,1,1,0,1,0,1,0,0,0,0,0
mailpile.urlmap.UrlRedirectThread,1,1,0,1,0,1,0,0,0,0,0
mailpile.auth.UserSession,0,0,0,0,0,0,0,0,0,0,0
mailpile.auth.UserSessionCache,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.contacts.VCard,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.VCardAddLines,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.VCardCommand,8,1,7,1,0,1,7,0,0,0,0
mailpile.vcard.VCardContextProvider,1,1,0,1,0,1,0,0,0,0,0
mailpile.vcard.VCardExporter,1,1,0,1,0,1,0,0,0,0,0
mailpile.vcard.VCardImporter,5,1,4,1,0,1,4,0,0,0,0
