class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated,RCLOC,CLOC,NOA,NOM,fileName,lineno
ansible.plugins.lookup.env,2,2,0,2,0,0,0,0,0,0,0,14.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\env.py,66.0
ansible.plugins.lookup.file,4,4,0,4,0,0,0,0,0,0,0,28.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\file.py,63.0
ansible.plugins.lookup.fileglob,2,2,0,2,0,0,0,0,0,0,0,28.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\fileglob.py,58.0
ansible.plugins.lookup.first_found,4,4,0,4,0,0,0,0,0,0,0,82.0,3.0,0.0,2.0,D:\ansible\plugins\lookup\first_found.py,164.0
ansible.plugins.lookup.indexed_items,2,2,0,2,0,0,0,0,0,0,0,12.0,3.0,0.0,2.0,D:\ansible\plugins\lookup\indexed_items.py,40.0
ansible.plugins.lookup.ini,3,3,0,3,0,0,0,0,0,0,0,87.0,3.0,0.0,2.0,D:\ansible\plugins\lookup\ini.py,124.0
ansible.plugins.lookup.inventory_hostnames,3,3,0,3,0,0,0,0,0,0,0,12.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\inventory_hostnames.py,41.0
ansible.plugins.lookup.items,1,1,0,1,0,0,0,0,0,0,0,5.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\items.py,68.0
ansible.plugins.lookup.lines,3,3,0,3,0,0,0,0,0,0,0,13.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\lines.py,50.0
ansible.plugins.lookup.list,2,2,0,2,0,0,0,0,0,0,0,6.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\list.py,38.0
ansible.plugins.lookup.nested,3,3,0,3,0,0,0,0,0,0,0,29.0,3.0,0.0,2.0,D:\ansible\plugins\lookup\nested.py,56.0
ansible.plugins.lookup.password,7,7,0,7,0,0,0,0,0,0,0,119.0,3.0,0.0,2.0,D:\ansible\plugins\lookup\password.py,300.0
ansible.plugins.lookup.pipe,2,2,0,2,0,0,0,0,0,0,0,22.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\pipe.py,53.0
ansible.plugins.lookup.random_choice,3,3,0,3,0,0,0,0,0,0,0,12.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\random_choice.py,41.0
ansible.plugins.lookup.sequence,3,3,0,3,0,0,0,0,0,0,0,135.0,7.0,0.0,6.0,D:\ansible\plugins\lookup\sequence.py,103.0
ansible.plugins.lookup.subelements,5,5,0,5,0,0,0,0,0,0,0,74.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\subelements.py,95.0
ansible.plugins.lookup.template,7,7,0,7,0,0,0,0,0,0,0,73.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\template.py,100.0
ansible.plugins.lookup.together,3,3,0,3,0,0,0,0,0,0,0,24.0,3.0,0.0,2.0,D:\ansible\plugins\lookup\together.py,44.0
ansible.plugins.lookup.unvault,4,4,0,4,0,0,0,0,0,0,0,23.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\unvault.py,43.0
ansible.plugins.lookup.url,5,5,0,5,0,0,0,0,0,0,0,48.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\url.py,228.0
ansible.plugins.lookup.varnames,4,4,0,4,0,0,0,0,0,0,0,26.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\varnames.py,53.0
ansible.plugins.lookup.vars,3,3,0,3,0,0,0,0,0,0,0,32.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\vars.py,74.0
ansible.plugins.netconf,4,4,0,4,0,0,0,0,0,0,0,317.0,25.0,1.0,22.0,D:\ansible\plugins\netconf\__init__.py,56.0
ansible.plugins.shell,7,4,3,4,0,0,0,0,0,0,0,34.0,7.0,5.0,1.0,D:\ansible\plugins\shell\cmd.py,23.0
ansible.plugins.shell.cmd,1,1,0,1,0,0,0,0,0,0,0,34.0,7.0,5.0,1.0,D:\ansible\plugins\shell\cmd.py,23.0
ansible.plugins.shell.powershell,6,2,4,2,0,0,0,0,0,0,0,228.0,23.0,5.0,17.0,D:\ansible\plugins\shell\powershell.py,59.0
ansible.plugins.shell.sh,1,1,0,1,0,0,0,0,0,0,0,58.0,14.0,12.0,1.0,D:\ansible\plugins\shell\sh.py,21.0
ansible.plugins.strategy,29,27,2,27,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\plugins\strategy\debug.py,29.0
ansible.plugins.strategy.debug,1,1,0,1,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\plugins\strategy\debug.py,29.0
ansible.plugins.strategy.free,11,10,1,10,0,0,0,0,0,0,0,268.0,4.0,1.0,2.0,D:\ansible\plugins\strategy\free.py,47.0
ansible.plugins.strategy.host_pinned,2,2,0,2,0,0,0,0,0,0,0,5.0,2.0,0.0,1.0,D:\ansible\plugins\strategy\host_pinned.py,39.0
ansible.plugins.strategy.linear,13,12,1,12,0,0,0,0,0,0,0,365.0,4.0,0.0,3.0,D:\ansible\plugins\strategy\linear.py,47.0
ansible.plugins.terminal,1,1,0,1,0,0,0,0,0,0,0,105.0,19.0,6.0,9.0,D:\ansible\plugins\terminal\__init__.py,28.0
ansible.plugins.test,2,1,1,1,0,0,0,0,0,0,0,46.0,2.0,0.0,1.0,D:\ansible\plugins\test\core.py,240.0
ansible.plugins.test.core,7,7,0,7,0,0,0,0,0,0,0,46.0,2.0,0.0,1.0,D:\ansible\plugins\test\core.py,240.0
ansible.plugins.test.files,0,0,0,0,0,0,0,0,0,0,0,23.0,2.0,0.0,1.0,D:\ansible\plugins\test\files.py,23.0
ansible.plugins.test.mathstuff,0,0,0,0,0,0,0,0,0,0,0,16.0,1.0,0.0,1.0,D:\ansible\plugins\test\mathstuff.py,46.0
ansible.plugins.test.uri,0,0,0,0,0,0,0,0,0,0,0,10.0,2.0,0.0,1.0,D:\ansible\plugins\test\uri.py,35.0
ansible.plugins.vars,4,3,1,3,0,0,0,0,0,0,0,84.0,5.0,2.0,2.0,D:\ansible\plugins\vars\host_group_vars.py,69.0
ansible.plugins.vars.host_group_vars,6,6,0,6,0,0,0,0,0,0,0,84.0,5.0,2.0,2.0,D:\ansible\plugins\vars\host_group_vars.py,69.0
ansible.template,37,14,23,14,0,0,0,0,0,0,0,5.0,2.0,0.0,1.0,D:\ansible\template\native_helpers.py,24.0
ansible.template.native_helpers,5,4,1,4,0,0,0,0,0,0,0,5.0,2.0,0.0,1.0,D:\ansible\template\native_helpers.py,24.0
ansible.template.template,1,0,1,0,0,0,0,0,0,0,0,19.0,2.0,0.0,1.0,D:\ansible\template\template.py,25.0
ansible.template.vars,4,3,1,3,0,0,0,0,0,0,0,52.0,4.0,0.0,3.0,D:\ansible\template\vars.py,26.0
ansible.utils,2,0,2,0,0,0,0,0,0,0,0,8.0,2.0,0.0,0.0,D:\ansible\utils\context_objects.py,50.0
ansible.utils._junit_xml,1,0,1,0,0,0,0,0,0,0,0,29.0,9.0,0.0,4.0,D:\ansible\utils\_junit_xml.py,19.0
ansible.utils.collection_loader,20,3,17,3,0,0,0,0,0,0,0,29.0,5.0,0.0,5.0,D:\ansible\utils\collection_loader\_collection_config.py,13.0
ansible.utils.collection_loader._collection_config,4,2,2,2,0,0,0,0,0,0,0,29.0,5.0,0.0,5.0,D:\ansible\utils\collection_loader\_collection_config.py,13.0
ansible.utils.collection_loader._collection_finder,16,4,12,4,0,0,0,0,0,0,0,53.0,8.0,1.0,7.0,D:\ansible\utils\collection_loader\_collection_finder.py,105.0
ansible.utils.context_objects,4,3,1,3,0,0,0,0,0,0,0,8.0,2.0,0.0,0.0,D:\ansible\utils\context_objects.py,50.0
ansible.utils.display,111,12,99,12,0,0,0,0,0,0,0,6.0,3.0,0.0,2.0,D:\ansible\utils\display.py,127.0
ansible.utils.encrypt,9,6,3,6,0,0,0,0,0,0,0,11.0,8.0,2.0,1.0,D:\ansible\utils\encrypt.py,65.0
ansible.utils.jsonrpc,5,4,1,4,0,0,0,0,0,0,0,95.0,12.0,1.0,10.0,D:\ansible\utils\jsonrpc.py,18.0
ansible.utils.native_jinja,5,1,4,1,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\utils\native_jinja.py,10.0
ansible.utils.sentinel,12,0,12,0,0,0,0,0,0,0,0,60.0,1.0,0.0,1.0,D:\ansible\utils\sentinel.py,7.0
ansible.utils.singleton,2,0,2,0,0,0,0,0,0,0,0,19.0,3.0,0.0,2.0,D:\ansible\utils\singleton.py,9.0
ansible.utils.unsafe_proxy,16,4,12,4,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,D:\ansible\utils\unsafe_proxy.py,66.0
ansible.utils.version,4,1,3,1,0,0,0,0,0,0,0,41.0,8.0,0.0,8.0,D:\ansible\utils\version.py,38.0
ansible.vars,0,0,0,0,0,0,0,0,0,0,0,53.0,12.0,0.0,11.0,D:\ansible\vars\fact_cache.py,19.0
ansible.vars.fact_cache,7,5,2,5,0,0,0,0,0,0,0,53.0,12.0,0.0,11.0,D:\ansible\vars\fact_cache.py,19.0
ansible.vars.hostvars,6,3,3,3,0,0,0,0,0,0,0,80.0,16.0,0.0,15.0,D:\ansible\vars\hostvars.py,30.0
ansible.vars.manager,19,16,3,16,0,0,0,0,0,0,0,675.0,15.0,1.0,13.0,D:\ansible\vars\manager.py,69.0
