full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
test_long.LongTest.test_nan_inf,689,1,1,0,1,0,0
test_long.LongTest.test_round,902,3,3,0,3,0,0
test_long.LongTest.test_shift_bool,1222,1,1,0,1,0,0
test_long.LongTest.test_to_bytes,976,5,5,0,5,0,0
test_long.LongTest.test_true_division,694,2,2,0,2,0,0
test_long.int_to_float,39,3,1,2,1,1,1
test_long.test_main,1230,1,0,1,0,0,0
test_long.truediv,85,2,0,2,0,0,0
test_longexp.(global),0,1,1,0,1,0,0
test_longexp.LongExpText.test_longexp,5,1,1,0,1,0,0
test_longexp.test_main,10,1,0,1,0,0,0
test_lzma.(global),0,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_bad_args,234,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_bad_input,316,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_good_input,275,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_incomplete_input,304,1,1,0,1,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_memlimit,263,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_multistream,350,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_multistream_trailing_junk,360,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_decompress_trailing_junk,356,2,2,0,2,0,0
test_lzma.CompressDecompressFunctionTestCase.test_roundtrip,331,2,2,0,2,0,0
test_lzma.CompressorDecompressorTestCase._test_decompressor,87,15,2,13,2,0,0
test_lzma.CompressorDecompressorTestCase.test_bad_filter_spec,59,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_compressor_bigmem,197,2,2,0,2,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_after_eof,70,2,2,0,2,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_alone,106,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_auto,95,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_bad_input,144,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_bigmem,208,2,2,0,2,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_chunks,126,2,2,0,2,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_memlimit,75,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_multistream,189,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_raw_1,110,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_raw_2,114,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_raw_3,118,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_raw_4,122,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_unused_data,138,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_decompressor_xz,102,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_pickle,222,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_roundtrip_alone,165,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_roundtrip_chunks,177,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_roundtrip_raw,171,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_roundtrip_xz,159,1,1,0,1,0,0
test_lzma.CompressorDecompressorTestCase.test_simple_bad_args,19,2,2,0,2,0,0
test_lzma.FileTestCase.test_close,509,1,1,0,1,0,0
test_lzma.FileTestCase.test_fileno,546,3,3,0,3,0,0
test_lzma.FileTestCase.test_init_bad_check,450,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_bad_filter_spec,487,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_bad_mode,426,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_bad_preset,470,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_mode,401,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_with_filename,392,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_with_preset_and_filters,504,1,1,0,1,0,0
test_lzma.FileTestCase.test_init_with_x_mode,416,3,3,0,3,0,0
test_lzma.FileTestCase.test_peek,793,2,2,0,2,0,0
test_lzma.FileTestCase.test_peek_bad_args,805,1,1,0,1,0,0
test_lzma.FileTestCase.test_read,622,1,1,0,1,0,0
test_lzma.FileTestCase.test_read1,747,1,1,0,1,0,0
test_lzma.FileTestCase.test_read1_0,758,1,1,0,1,0,0
test_lzma.FileTestCase.test_read1_10,762,1,1,0,1,0,0
test_lzma.FileTestCase.test_read1_bad_args,784,1,1,0,1,0,0
test_lzma.FileTestCase.test_read1_multistream,773,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_0,651,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_10,661,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_bad_args,734,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_bad_data,743,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_from_file,700,2,2,0,2,0,0
test_lzma.FileTestCase.test_read_from_file_with_bytes_filename,706,2,2,0,2,0,0
test_lzma.FileTestCase.test_read_incomplete,716,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_multistream,672,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_multistream_buffer_size_aligned,681,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_multistream_trailing_junk,696,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_trailing_junk,692,1,1,0,1,0,0
test_lzma.FileTestCase.test_read_truncated,720,2,2,0,2,0,0
test_lzma.FileTestCase.test_readable,588,1,1,0,1,0,0
test_lzma.FileTestCase.test_readline,824,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_backward,965,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_backward_across_streams,971,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_backward_relative_to_end,977,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_bad_args,994,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_forward,944,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_forward_across_streams,949,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_forward_relative_to_current,954,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_forward_relative_to_end,960,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_past_end,982,1,1,0,1,0,0
test_lzma.FileTestCase.test_seek_past_start,988,1,1,0,1,0,0
test_lzma.FileTestCase.test_seekable,562,1,1,0,1,0,0
test_lzma.FileTestCase.test_tell,1006,1,1,0,1,0,0
test_lzma.FileTestCase.test_tell_bad_args,1022,1,1,0,1,0,0
test_lzma.FileTestCase.test_writable,605,1,1,0,1,0,0
test_lzma.FileTestCase.test_write,837,2,2,0,2,0,0
test_lzma.FileTestCase.test_write_10,861,2,2,0,2,0,0
test_lzma.FileTestCase.test_write_append,869,2,2,0,2,0,0
test_lzma.FileTestCase.test_write_append_to_file,907,2,2,0,2,0,0
test_lzma.FileTestCase.test_write_bad_args,924,1,1,0,1,0,0
test_lzma.FileTestCase.test_write_to_file,883,2,2,0,2,0,0
test_lzma.FileTestCase.test_write_to_file_with_bytes_filename,893,2,2,0,2,0,0
test_lzma.FileTestCase.test_writelines,935,2,2,0,2,0,0
test_lzma.MiscellaneousTestCase.test__decode_filter_properties,1171,2,2,0,2,0,0
test_lzma.MiscellaneousTestCase.test__encode_filter_properties,1150,2,2,0,2,0,0
test_lzma.MiscellaneousTestCase.test_filter_properties_roundtrip,1186,1,1,0,1,0,0
test_lzma.OpenTestCase.test_bad_params,1072,1,1,0,1,0,0
test_lzma.OpenTestCase.test_binary_modes,1030,3,3,0,3,0,0
test_lzma.OpenTestCase.test_encoding,1096,4,4,0,4,0,0
test_lzma.OpenTestCase.test_encoding_error_handler,1109,1,1,0,1,0,0
test_lzma.OpenTestCase.test_filename,1058,3,3,0,3,0,0
test_lzma.OpenTestCase.test_format_and_filters,1085,3,3,0,3,0,0
test_lzma.OpenTestCase.test_newline,1115,1,1,0,1,0,0
test_lzma.OpenTestCase.test_text_modes,1043,4,4,0,4,0,0
test_lzma.OpenTestCase.test_x_mode,1125,3,3,0,3,0,0
test_lzma.TempFile.__exit__,376,1,1,0,1,0,0
test_lzma.TempFile.__init__,368,7,0,7,0,0,0
test_lzma.test_main,1583,2,1,1,1,0,0
test_macpath.MacPathTestCase.test_abspath,8,1,1,0,1,0,0
test_macpath.MacPathTestCase.test_ismount,105,1,1,0,1,0,0
test_macpath.MacPathTestCase.test_join,49,1,1,0,1,0,0
test_macpath.MacPathTestCase.test_normpath,119,2,2,0,2,0,0
test_macpath.MacPathTestCase.test_split,29,1,1,0,1,0,0
test_macpath.MacPathTestCase.test_splitext,87,1,1,0,1,0,0
test_macurl2path.MacUrl2PathTestCase.test_pathname2url,18,2,2,0,2,0,0
test_macurl2path.MacUrl2PathTestCase.test_url2pathname,5,2,2,0,2,0,0
test_mailbox.(global),0,2,2,0,2,0,0
test_mailbox.FakeFileLikeObject.__init__,1318,1,0,1,0,0,0
test_mailbox.FakeMailBox.__init__,1327,2,1,1,1,0,0
test_mailbox.FakeMailBox.get_file,1331,5,0,5,0,0,0
test_mailbox.MaildirTestCase.createMessage,2133,3,0,3,0,0,0
test_mailbox.MaildirTestCase.test_nonempty_maildir_both,2179,1,1,0,1,0,0
test_mailbox.MaildirTestCase.test_nonempty_maildir_cur,2163,1,1,0,1,0,0
test_mailbox.MaildirTestCase.test_nonempty_maildir_new,2171,1,1,0,1,0,0
test_mailbox.TestBabyl.assertMailboxEmpty,1286,1,1,0,1,0,0
test_mailbox.TestBabyl.tearDown,1290,1,1,0,1,0,0
test_mailbox.TestBabyl.test_labels,1297,1,1,0,1,0,0
test_mailbox.TestBabylMessage._post_initialize_hook,1595,1,1,0,1,0,0
test_mailbox.TestBabylMessage.test_labels,1598,1,1,0,1,0,0
test_mailbox.TestBabylMessage.test_visible,1621,1,1,0,1,0,0
test_mailbox.TestBase._check_sample,29,20,2,18,2,0,0
test_mailbox.TestBase._delete_recursively,43,8,0,8,0,0,0
test_mailbox.TestFakeMailBox.test_closing_fd,1337,1,1,0,1,0,0
test_mailbox.TestMH.assertMailboxEmpty,1151,1,1,0,1,0,0
test_mailbox.TestMH.test_add_and_remove_folders,1182,1,1,0,1,0,0
test_mailbox.TestMH.test_get_folder,1163,1,1,0,1,0,0
test_mailbox.TestMH.test_list_folders,1154,1,1,0,1,0,0
test_mailbox.TestMH.test_pack,1234,2,2,0,2,0,0
test_mailbox.TestMH.test_sequences,1201,1,1,0,1,0,0
test_mailbox.TestMHMessage._post_initialize_hook,1564,1,1,0,1,0,0
test_mailbox.TestMHMessage.test_sequences,1567,1,1,0,1,0,0
test_mailbox.TestMailbox._check_iteration,332,9,2,7,2,0,0
test_mailbox.TestMailbox._get_lock_path,552,1,0,1,0,0,0
test_mailbox.TestMailbox._test_flush_or_close,524,3,1,2,1,0,0
test_mailbox.TestMailbox._test_remove_or_delitem,196,4,2,2,2,0,0
test_mailbox.TestMailbox.setUp,58,2,1,1,1,0,0
test_mailbox.TestMailbox.tearDown,63,3,1,2,1,0,0
test_mailbox.TestMailbox.test_add,67,2,2,0,2,0,0
test_mailbox.TestMailbox.test_add_8bit_body,139,3,3,0,3,0,0
test_mailbox.TestMailbox.test_add_StringIO_warns,175,1,1,0,1,0,0
test_mailbox.TestMailbox.test_add_binary_file,150,1,1,0,1,0,0
test_mailbox.TestMailbox.test_add_binary_nonascii_file,158,1,1,0,1,0,0
test_mailbox.TestMailbox.test_add_invalid_8bit_bytes_header,97,2,2,0,2,0,0
test_mailbox.TestMailbox.test_add_nonascii_StringIO_raises,180,1,1,0,1,0,0
test_mailbox.TestMailbox.test_add_nonascii_string_header_raises,110,1,1,0,1,0,0
test_mailbox.TestMailbox.test_add_text_file_warns,166,1,1,0,1,0,0
test_mailbox.TestMailbox.test_add_that_raises_leaves_mailbox_empty,117,2,2,0,2,0,0
test_mailbox.TestMailbox.test_clear,417,2,2,0,2,0,0
test_mailbox.TestMailbox.test_close,520,1,1,0,1,0,0
test_mailbox.TestMailbox.test_delitem,192,1,1,0,1,0,0
test_mailbox.TestMailbox.test_discard,218,3,3,0,3,0,0
test_mailbox.TestMailbox.test_dump_message,540,4,4,0,4,0,0
test_mailbox.TestMailbox.test_flush,497,1,1,0,1,0,0
test_mailbox.TestMailbox.test_get,230,1,1,0,1,0,0
test_mailbox.TestMailbox.test_get_bytes,265,2,2,0,2,0,0
test_mailbox.TestMailbox.test_get_file,281,3,3,0,3,0,0
test_mailbox.TestMailbox.test_get_file_can_be_closed_twice,294,1,1,0,1,0,0
test_mailbox.TestMailbox.test_get_message,255,2,2,0,2,0,0
test_mailbox.TestMailbox.test_get_string,273,1,1,0,1,0,0
test_mailbox.TestMailbox.test_getitem,245,3,3,0,3,0,0
test_mailbox.TestMailbox.test_invalid_nonascii_header_as_string,103,2,2,0,2,0,0
test_mailbox.TestMailbox.test_items,328,1,1,0,1,0,0
test_mailbox.TestMailbox.test_iter,314,1,1,0,1,0,0
test_mailbox.TestMailbox.test_iteritems,323,1,1,0,1,0,0
test_mailbox.TestMailbox.test_iterkeys,301,1,1,0,1,0,0
test_mailbox.TestMailbox.test_itervalues,309,1,1,0,1,0,0
test_mailbox.TestMailbox.test_keys,305,1,1,0,1,0,0
test_mailbox.TestMailbox.test_len,378,1,1,0,1,0,0
test_mailbox.TestMailbox.test_lock_unlock,512,1,1,0,1,0,0
test_mailbox.TestMailbox.test_pop,429,1,1,0,1,0,0
test_mailbox.TestMailbox.test_popitem,447,2,2,0,2,0,0
test_mailbox.TestMailbox.test_remove,188,1,1,0,1,0,0
test_mailbox.TestMailbox.test_set_item,390,3,3,0,3,0,0
test_mailbox.TestMailbox.test_update,463,3,3,0,3,0,0
test_mailbox.TestMailbox.test_values,319,1,1,0,1,0,0
test_mailbox.TestMailboxSuperclass.test_notimplemented,559,7,7,0,7,0,0
test_mailbox.TestMaildir._check_basics,680,3,1,2,1,0,0
test_mailbox.TestMaildir.assertMailboxEmpty,602,1,1,0,1,0,0
test_mailbox.TestMaildir.setUp,597,1,1,0,1,0,0
test_mailbox.TestMaildir.test_add_and_remove_folders,708,1,1,0,1,0,0
test_mailbox.TestMaildir.test_create_tmp,745,2,2,0,2,0,0
test_mailbox.TestMaildir.test_get_MM,614,1,1,0,1,0,0
test_mailbox.TestMaildir.test_get_folder,698,1,1,0,1,0,0
test_mailbox.TestMaildir.test_initialize_existing,672,2,2,0,2,0,0
test_mailbox.TestMaildir.test_initialize_new,663,3,3,0,3,0,0
test_mailbox.TestMaildir.test_list_folders,689,1,1,0,1,0,0
test_mailbox.TestMaildir.test_lookup,828,2,2,0,2,0,0
test_mailbox.TestMaildir.test_refresh,792,1,1,0,1,0,0
test_mailbox.TestMaildir.test_refresh_after_safety_period,809,1,1,0,1,0,0
test_mailbox.TestMaildir.test_set_MM,625,1,1,0,1,0,0
test_mailbox.TestMaildirMessage._post_initialize_hook,1437,1,1,0,1,0,0
test_mailbox.TestMaildirMessage.test_date,1472,1,1,0,1,0,0
test_mailbox.TestMaildirMessage.test_flags,1455,2,2,0,2,0,0
test_mailbox.TestMaildirMessage.test_info,1479,3,3,0,3,0,0
test_mailbox.TestMaildirMessage.test_info_and_flags,1488,2,2,0,2,0,0
test_mailbox.TestMaildirMessage.test_subdir,1441,3,3,0,3,0,0
test_mailbox.TestMbox.test_message_separator,1129,1,1,0,1,0,0
test_mailbox.TestMbox.test_terminating_newline,1119,1,1,0,1,0,0
test_mailbox.TestMessage._post_initialize_hook,1428,5,0,5,0,0,0
test_mailbox.TestMessage.tearDown,1354,1,1,0,1,0,0
test_mailbox.TestMessage.test_all_eMM_attribues_exist,1403,1,1,0,1,0,0
test_mailbox.TestMessage.test_become_message,1411,1,1,0,1,0,0
test_mailbox.TestMessage.test_explain_to,1418,1,1,0,1,0,0
test_mailbox.TestMessage.test_initialize_incorrectly,1399,1,1,0,1,0,0
test_mailbox.TestMessage.test_initialize_with_binary_file,1379,2,2,0,2,0,0
test_mailbox.TestMessage.test_initialize_with_eMM,1357,2,2,0,2,0,0
test_mailbox.TestMessage.test_initialize_with_file,1370,2,2,0,2,0,0
test_mailbox.TestMessage.test_initialize_with_nothing,1388,2,2,0,2,0,0
test_mailbox.TestMessage.test_initialize_with_string,1364,2,2,0,2,0,0
test_mailbox.TestMessageConversion.test_babyl_to_babyl,1900,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_babyl_to_maildir,1850,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_babyl_to_mboxmmdf,1867,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_babyl_to_mh,1884,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_maildir_to_babyl,1732,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_maildir_to_maildir,1693,2,2,0,2,0,0
test_mailbox.TestMessageConversion.test_maildir_to_mboxmmdf,1705,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_maildir_to_mh,1721,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mboxmmdf_to_babyl,1784,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mboxmmdf_to_maildir,1744,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mboxmmdf_to_mboxmmdf,1760,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mboxmmdf_to_mh,1771,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mh_to_babyl,1835,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mh_to_maildir,1796,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mh_to_mboxmmdf,1811,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_mh_to_mh,1826,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_plain_to_x,1653,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_type_specific_attributes_removed_on_conversion,1678,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_x_from_bytes,1667,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_x_to_invalid,1673,1,1,0,1,0,0
test_mailbox.TestMessageConversion.test_x_to_plain,1660,1,1,0,1,0,0
test_mailbox.TestPartialFile.tearDown,2054,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_close,2093,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_initialize,2058,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_iteration,2082,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_read,2066,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_readline,2070,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_readlines,2076,1,1,0,1,0,0
test_mailbox.TestPartialFile.test_seek_and_tell,2088,1,1,0,1,0,0
test_mailbox.TestProxyFile.tearDown,2005,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_close,2043,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_initialize,2009,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_iteration,2034,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_read,2020,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_readline,2024,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_readlines,2029,1,1,0,1,0,0
test_mailbox.TestProxyFile.test_seek_and_tell,2039,1,1,0,1,0,0
test_mailbox.TestProxyFileBase._test_close,1989,2,0,2,0,0,0
test_mailbox.TestProxyFileBase._test_iteration,1963,4,2,2,2,0,0
test_mailbox.TestProxyFileBase._test_read,1918,3,1,2,1,0,0
test_mailbox.TestProxyFileBase._test_readline,1931,3,1,2,1,0,0
test_mailbox.TestProxyFileBase._test_readlines,1947,3,1,2,1,0,0
test_mailbox.TestProxyFileBase._test_seek_and_tell,1974,3,1,2,1,0,0
test_mailbox._TestMboxMMDF.assertMailboxEmpty,992,1,1,0,1,0,0
test_mailbox._TestMboxMMDF.tearDown,985,1,1,0,1,0,0
test_mailbox._TestMboxMMDF.test_add_and_close,1028,1,1,0,1,0,0
test_mailbox._TestMboxMMDF.test_add_from_bytes,1002,1,1,0,1,0,0
test_mailbox._TestMboxMMDF.test_add_from_string,996,1,1,0,1,0,0
test_mailbox._TestMboxMMDF.test_lock_conflict,1044,2,2,0,2,0,0
test_mailbox._TestMboxMMDF.test_open_close_open,1014,1,1,0,1,0,0
test_mailbox._TestMboxMMDFMessage._check_from,1546,2,0,2,0,0,0
test_mailbox._TestMboxMMDFMessage._post_initialize_hook,1511,1,1,0,1,0,0
test_mailbox._TestMboxMMDFMessage.test_flags,1532,2,2,0,2,0,0
test_mailbox._TestMboxMMDFMessage.test_from,1521,2,2,0,2,0,0
test_mailbox._TestMboxMMDFMessage.test_initialize_with_unixfrom,1514,1,1,0,1,0,0
test_mailbox._TestSingleFile.test_add_doesnt_rewrite,945,1,1,0,1,0,0
test_mailbox._TestSingleFile.test_permissions_after_flush,965,1,1,0,1,0,0
test_mailbox.test_main,2276,1,0,1,0,0,0
test_mailcap.(global),0,2,2,0,2,0,0
test_mailcap.FindmatchTest._run_cases,211,3,1,2,1,0,0
test_mailcap.FindmatchTest.test_findmatch,144,1,1,0,1,0,0
test_mailcap.FindmatchTest.test_test,194,1,1,0,1,0,0
test_mailcap.GetcapsTest.test_system_mailcap,124,2,2,0,2,0,0
test_mailcap.HelperFunctionTest.test_listmailcapfiles,57,1,1,0,1,0,0
test_mailcap.HelperFunctionTest.test_subst,97,1,1,0,1,0,0
test_mailcap.test_main,216,2,1,1,1,0,0
test_marshal.BufferTestCase.test_array,153,1,1,0,1,0,0
test_marshal.BufferTestCase.test_bytearray,141,2,2,0,2,0,0
test_marshal.BufferTestCase.test_memoryview,147,2,2,0,2,0,0
test_marshal.BugsTestCase._test_eof,277,1,1,0,1,0,0
test_marshal.BugsTestCase.test_bad_reader,266,1,1,0,1,0,0
test_marshal.BugsTestCase.test_exact_type_match,214,1,1,0,1,0,0
test_marshal.BugsTestCase.test_invalid_longs,232,1,1,0,1,0,0
test_marshal.BugsTestCase.test_loads_2x_code,183,1,1,0,1,0,0
test_marshal.BugsTestCase.test_loads_recursion,187,1,1,0,1,0,0
test_marshal.BugsTestCase.test_loads_reject_unicode_strings,261,1,1,0,1,0,0
test_marshal.BugsTestCase.test_multiple_dumps_and_loads,237,1,1,0,1,0,0
test_marshal.BugsTestCase.test_patch_873224,164,1,1,0,1,0,0
test_marshal.BugsTestCase.test_recursion_limit,191,2,2,0,2,0,0
test_marshal.BugsTestCase.test_version_argument,169,1,1,0,1,0,0
test_marshal.CAPI_TestCase.test_read_last_object_from_file,491,2,2,0,2,0,0
test_marshal.CAPI_TestCase.test_read_long_from_file,477,2,2,0,2,0,0
test_marshal.CAPI_TestCase.test_read_object_from_file,507,2,2,0,2,0,0
test_marshal.CAPI_TestCase.test_read_short_from_file,463,2,2,0,2,0,0
test_marshal.CAPI_TestCase.test_write_long_to_file,446,1,1,0,1,0,0
test_marshal.CAPI_TestCase.test_write_object_to_file,454,1,1,0,1,0,0
test_marshal.CodeTestCase.test_code,87,1,1,0,1,0,0
test_marshal.CodeTestCase.test_different_filenames,98,1,1,0,1,0,0
test_marshal.CollectObjectIDs,326,4,2,2,2,1,1
test_marshal.CompatibilityTestCase._test,404,4,0,4,0,0,0
test_marshal.CompatibilityTestCase.test0To3,412,1,1,0,1,0,0
test_marshal.CompatibilityTestCase.test1To3,415,1,1,0,1,0,0
test_marshal.CompatibilityTestCase.test2To3,418,1,1,0,1,0,0
test_marshal.CompatibilityTestCase.test3To3,421,1,1,0,1,0,0
test_marshal.ContainerTestCase.test_dict,125,1,1,0,1,0,0
test_marshal.ContainerTestCase.test_list,128,2,2,0,2,0,0
test_marshal.ContainerTestCase.test_sets,134,1,1,0,1,0,0
test_marshal.ContainerTestCase.test_tuple,131,1,1,0,1,0,0
test_marshal.ExceptionTestCase.test_exceptions,82,1,1,0,1,0,0
test_marshal.FloatTestCase.test_floats,42,2,2,0,2,0,0
test_marshal.HelperMixin.helper,16,18,1,17,1,0,0
test_marshal.InstancingTestCase.helper3,346,8,2,6,2,0,0
test_marshal.InstancingTestCase.testDict,383,2,2,0,2,0,0
test_marshal.InstancingTestCase.testFloat,375,2,2,0,2,0,0
test_marshal.InstancingTestCase.testInt,371,2,2,0,2,0,0
test_marshal.InstancingTestCase.testModule,387,2,2,0,2,0,0
test_marshal.InstancingTestCase.testRecursion,395,1,1,0,1,0,0
test_marshal.InstancingTestCase.testStr,379,2,2,0,2,0,0
test_marshal.IntTestCase.test_bool,37,1,1,0,1,0,0
test_marshal.IntTestCase.test_ints,29,1,1,0,1,0,0
test_marshal.InterningTestCase.testIntern,428,1,1,0,1,0,0
test_marshal.InterningTestCase.testNoIntern,435,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.check_unmarshallable,291,8,1,7,1,0,0
test_marshal.LargeValuesTestCase.test_bytearray,323,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.test_bytes,295,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.test_frozenset,319,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.test_list,307,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.test_set,313,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.test_str,299,1,1,0,1,0,0
test_marshal.LargeValuesTestCase.test_tuple,303,1,1,0,1,0,0
test_marshal.StringTestCase.test_bytes,77,1,1,0,1,0,0
test_marshal.StringTestCase.test_string,73,1,1,0,1,0,0
test_marshal.StringTestCase.test_unicode,69,1,1,0,1,0,0
test_math.(global),0,1,1,0,1,0,0
test_math.MathTests.ftest,180,29,1,28,1,0,0
test_math.MathTests.testAcos,193,2,2,0,2,0,0
test_math.MathTests.testAcosh,202,3,3,0,3,0,0
test_math.MathTests.testAsin,212,2,2,0,2,0,0
test_math.MathTests.testAsinh,221,3,3,0,3,0,0
test_math.MathTests.testAtan,230,2,2,0,2,0,0
test_math.MathTests.testAtan2,250,3,3,0,3,0,0
test_math.MathTests.testAtanh,239,2,2,0,2,0,0
test_math.MathTests.testCeil,311,3,3,0,3,0,0
test_math.MathTests.testConstants,189,1,1,0,1,0,0
test_math.MathTests.testCopysign,338,2,2,0,2,0,0
test_math.MathTests.testCos,371,2,2,0,2,0,0
test_math.MathTests.testCosh,385,3,3,0,3,0,0
test_math.MathTests.testDegrees,393,2,2,0,2,0,0
test_math.MathTests.testExp,399,3,3,0,3,0,0
test_math.MathTests.testFabs,408,2,2,0,2,0,0
test_math.MathTests.testFactorial,414,3,3,0,3,0,0
test_math.MathTests.testFloor,429,3,3,0,3,0,0
test_math.MathTests.testFmod,459,3,3,0,3,0,0
test_math.MathTests.testFrexp,481,3,3,0,3,0,0
test_math.MathTests.testFsum,502,2,2,0,2,0,0
test_math.MathTests.testHypot,590,3,3,0,3,0,0
test_math.MathTests.testLdexp,601,3,3,0,3,0,0
test_math.MathTests.testLog,633,3,3,0,3,0,0
test_math.MathTests.testLog10,681,3,3,0,3,0,0
test_math.MathTests.testLog1p,649,2,2,0,2,0,0
test_math.MathTests.testLog2,655,2,2,0,2,0,0
test_math.MathTests.testLog2Exact,675,1,1,0,1,0,0
test_math.MathTests.testModf,693,3,3,0,3,0,0
test_math.MathTests.testPow,712,3,3,0,3,0,0
test_math.MathTests.testRadians,861,2,2,0,2,0,0
test_math.MathTests.testSin,867,2,2,0,2,0,0
test_math.MathTests.testSinh,880,3,3,0,3,0,0
test_math.MathTests.testSqrt,889,3,3,0,3,0,0
test_math.MathTests.testTan,898,2,2,0,2,0,0
